data;label
on xx/xx/xxxx i reviewed my xxxx consumer credit report and discovered chase card had requested my consumer report on xx/xx/xxxx with out my knowledge or consent.;0
xx/xx/xxxx discharged chapter xxxx bankruptcy for a xx/xx/xxxx {$88000.00} home equity loan. original obligation has not been discharged under title 11 of the united states code.;0
please see attached document entitled xxxx complaint against jp morgan chase. chase is attempting to sabotage my defense plans to protect my home from foreclosure sale.;0
i have been a victim of identity theft, i have never opened these xxxx accounts. already spoke with creditor who are aware and will be removing;0
the bank closed my account unexpectedly my payroll check was deposited into that account it 's been over a month and i have not received it;0
"case number : xxxx this is the submission of xxxx xxxx disputing the response "" explanation of closure '' of jpmorgan chase bank na of xx/xx/2016";0
account with chase card showing that it was open on xx/xx/2011 with a balance of {$390.00} submitted several requesting the information be remove due to fraud;0
the inquiry was made on xx/xx/2018. no loan was secured and no vehicle was purchased. a letter was written to try in have the inquiry removed.;0
i checked my credit reports and noticed the inquiry on there but have not done any business with this company. they will not remove it.;0
xxxx xxxx bank information - preauthorized checks - jpmorgan chase, {$81.00}. this information has not been provided to the cfpb, shows actual copies of payments.;0
hello the bank has took all my fund and i have ask for a copy of all my transaction since i have open my accounts;0
credit card account was closed without notice, or legitimate reason. chase not providing a reason for account closure, nor the opportunity to reinstate the account.;0
i deposited over {$52000.00}. in chase cashiers checks and they are refusing to give me my money although my address and identification have not changed.;0
sometime on xx/xx/2015 someone opened an account from jpmcb card services. im not sure about how much because i was a victim of identity theft.;0
you still have not sent me a copy of my signature on any kind of deferred payment! and you still don't explain the interest charge?;0
unauthorized and or disputed items on the account, reported to the bank twice, over several weeks. bank has failed to process or ignoledge the claims.;0
i have been trying to contact two banks for different mortgages. they are either under staffed or the call just disconnects. xxxx and chase bank.;0
chase bank closed my checking and savings accounts but did not provide a reason for doing so and will not provide a reason when asked.;0
closed my account without a legit reason. pay my bill on time, not carrying a outstanding debt, and have not redeem my rewards points yet.;0
these credit inquiries are unauthorized and need to be removed from my credit report immediately, these issues are creating a barrier for a new business.;0
its on my credit account is doesn't belong to me report number jpmcb auto acc #  xxxx reporting incorrectly this account is not mine;0
xxxx xxxx i deposited a check and when i wake up the next day my account is in the negative. {$1800.00} i bank with chase;0
chase bank is refusing to let me open a new account for reasons unknown they have internally blacklisted me and have not provided any reasons.;0
bank closed my account after i received a deposit for loan. they said they wont release funds to me or send them back to lender.;0
i dont recall ever having a chase account for this amount. i have called them may times only to get the run around by them.;0
i received a letter stating that jp morgan chase sold thee my loan to xxxx on xxxx xxxx, 2014. is this information correct or not.;0
i received a xxxx cancelation of debt for this account. please remove this account from my xxxx credit report as the retention time has expired.;0
chase applied my payment to the wrong account. the problem is they have not taken the 30 day late off of my credit reports yet.;0
so i put half the money in the bank i only owned {$8.00} and some change they charged me to {$34.00} twice for {$8.00} dollars;0
once again chase and the dealership failed to process title correctly and have no lien or title on my card. see letter from the state.;0
i have been a victim of identity theft someone took out a card in my name and is being reported fraudulently to my credit report;0
i called my bank chase and they said that they can't do nothing to get my money back or stop the transfer of my funds;0
"i disputed a charge through chase credit card. its employee with ext. xxxx has been unresponsive and irresponsible. 

she rebilled my account without good reason.";0
xx/xx/2018 chase bank uncrecognized hard inquary was reported on my xxxx  report, i did not made this hard inquary, please help me to remove;0
i have been paying my mortgage payment on time and the bank issued a notice to the credit bureaus that i am two months behind.;0
i keep receiving many calls about credit card issues of which are justvery annoying!!!!!!!!!! they happen daily and many times more than once a day!!!!!!!!!!!!!;0
i tried to pay a bill for {$100.00} but some how {$900.00} was charged. i called immediately and was told it could not be reversed.;0
chase closed my credit card account which had xxxx balance without notifying me. i had accumulated {$150.00} dollars in credits which were forfeited upon closure.;0
i found out the xxxx hard inquiries on my credit. i need help to deal with these inquiries. i am concerned somebody theft my identity.;0
i added my sister as an authorized user to my chase credit card back in xx/xx/xxxx and they are not reporting to her credit report.;0
my bank does n't send transactions to the app, so they app does n't allow me to cash out money for over a day sometimes.;0
on several occasions chase bank unfairly assessed and collected overdraft fees on certain debit card transactions. account has been closed so electronic statements are unavailable.;0
my account is closed and its been years and irs has also collected this information and considering my income i have already paid it off;0
"recently chase decided that "" coins '' are no longer a valid currency at their banks and that they would no longer accept loose change.";0
i sent a qwr to jp chase on xx/xx/2015. chase acknowledged receipt of qwr on xx/xx/2015. they never sent any documentation to answer the qwr.;0
jp morgan chase has failed to pay our dispute jp morgan chase has failed to provide us their dispute policy and what are my rights;0
this company is not allowing me to dispute the matter which caused me to be on xxxx. i did not open this account with chase;0
acct closed with xxxx balance due and still showing under my xxxx credits bureaus was also included under chapter xxxx bankruptcy. please removed this acct.;0
i received a xxxx cancelation of debt for this account. please remove this account from my xxxx credit report as the retention time has expired.;0
chase bank has charged me interest on a credit card that i had set up as an online payment to pay the full amount due;0
xx/xx/2018, inquiry date inquire name chase card business type bank credit cards contact information xxxx xxxx xxxx, xxxx, de xxxx  ( xxxx ) xxxx;0
my mortgage with chase bank originated xx/xx/xxxx, with chase bank accepting processing my monthly mortgage payment from chase bank account for xx/xx/xxxx through xx/xx/xxxx successfully.;0
j.p. morgan chase is foreclosing on my property with an assignment that has been robo-signed and conveyed fraudulently, and refused to restructure the mortgage payment.;0
it states that i applied for a chase card which i did not. in xx/xx/2017 that is a hard inquiry that's on my report.;0
xxxx credit card ( chase ) was close because of a late payment, i would to see if i can open this card again;0
xxxxxxxx xxxx deposited at chase bank. the temporary seizure of the funds and checking account in lieu of having a formally incorporated business entity;0
a credit card was fraudulently opened in my name with chase bank and i need these account deleted and removed from my credit file.;0
chase card was investigating my information. i did not give chase card permission to investigate my name. i did not request a credit card.;0
chase bank is reporting a fraudulent account that i never applied for. it is linked to an address in which i have never lived.;0
jpmcb an account was opened under my name as an authorized user with out my permission the account is still active an high balance.;0
after monitoring my credit and bills. the change and paying off hasnt been reflected in my report. old items seem to still be present.;0
we had fraud in our office and money was stolen and accounts were taken out that we personally did not nor signed to open.;0
xxxx is showing inquiries on my credit report that i did not authorize and i have contacted xxxx about correct and removing these items.;0
there are many inquiries on my xxxx credit report i do not recognize some from xxxx bank, chase bank, xxxx and xxxx xxxx xxxx.;0
chase is saying that forbearance does not tack payments to the end of the loan which is contrary to the intention of government legislation.;0
i reported merchant for damaging my vehicle and chase is reversing charges although it cost more to repair. xxxx in fraud claims on xx/xx/20;0
a credit card was fraudulently opened in my name with chase bank and i need these account deleted and removed from my credit file.;0
chase bank closed my account without letting me know and i need my money out of it can you help me unlock my account;0
chase made a decision to close my account abruptly without notifying me. there has been no history of overdraft nor balance in the red;0
xxxx customer stole my cashier 's checks and chase is refusing to cooperate with xxxx to get my funds released back into my account.;0
chase show wrong on my credit bureaus report xxxx xxxx   need be from remove from xxxx  xxxx  soon as possible;0
jpmcb card is claiming an account on my credit that is not mine. the account number is xxxx, this account was opened on xx/xx/2019;0
someone opened an account in my name with chase bank and xxxx xxxx  and i didnt authorize or know of it being opened. Act with urgency. ;1
chase mortgage continues to apply additional principle payments to future loan payments. Priority.  this illegally adds interest on principle that should have been paid off.;1
my mortgage was never {>= $1, caution advised, 000,000} the highest loan amt i had was in the xxxx ranges! could you please correct this! thank you;1
chase mortgage company charged my account double and has not worked with me to get the money back to me in a timely manner. Proactive measures needed. ;1
xxxx xxxx took xxxx on xxxx/xxxx/xxxx with out permission. Demanding attention.  i tried calling them and only got voice mail. they have never returned my call.;1
on xx/xx/2019- funds were deposited in error. Within the week.  bank has refused to reverse payment. member of the  xxxx xxxx is suffering because of it.;1
chase closed my xxxx business visa credit card without any reason i had the card over 2 years and paided them ontime never late rapid action crucial.;1
xxxx refunds are never credited back to the account so the balance never changes that the benefits no one but xxxx and chase bank urgently.;1
chase credit sold credit cards that was not mine to xxxx party robo card collectors. On a tight schedule.  it is still showing up on xxxx. thank you;1
chase auto has put xxxx inquires on my credit report and they are unknown i have never try to get anything from chase auto rush.;1
"on xx/xx/2018 i despoit xxxx into chase bank. Urgency required. 

on xx/xx/2018.

chase decided to close my account.

and didn't write me a check.

they are still holding my money.";1
chase credit card opened xx/xx/2015 which is now closed. Fraud.  i was only an authorized user on this account and i am not financially responsible.;1
xx/xx/2018 chase bank uncrecognized hard inquary was reported on my xxxx report, speed is of the essence,  i did not made this hard inquary, please help me to remove;1
identity theft in xx/xx/xxxx/xx/xx/xxxx when i was xxxx produced an account which a debt collector is attempting to obtain a judgement on in court in the near future.;1
jp morgan chase bank, without a moment's loss,  xxxx, oh xxxx, pulled my credit report without my authorization. i did not seek out a vehicle loan from chase.;1
old account that is my ex husbands, burning issue,  i requested validation and received a response back which i am attaching for your assistance. please help;1
chase card made xxxx hard inquires on my credit report that i didnt consent i have never tryed to get anything from chase card the day after tomorrow.;1
my bank closed my account due to the fraudulent claim activity that i reported to them was too many in a specified time period. Within the next two days. ;1
chase jpmorgan needs to correct any late notices on cc due to they were the ones to delay and failed to cooperate. Pressing.  see attachment.;1
"xx/xx/xxxx applied for xxxx xxxx by chase bank credit card. Critical issue.  
xx/xx/xxxx called in regarding for application status. 
the rep told me i was denied.";1
chase bank charged an unauthorized {$70. Vital. 00} against my bank checking account number xxxx. i dispute this charge made xx/xx/xxxx pst against my checking account.;1
i sold my vehicle and was due a refund from chase. Proactive measures needed.  they hold the refund for 2 weeks prior to sending it to me.;1
xxxx of virginia, hasten,  operating by and through jpmorgan chase bank, continues to send threatening letters and e-mails alleging debts that i do not owe.;1
i am unable to open a checking or savings account could you please provide me with the discrepancies so i can resolve this matter. In the next few days. ;1
i got a letter by mail saying that they don't want have any relationship with me and my account will be closed at xx/xx/19 within the next 24 hours.;1
i am attempting to refinance to get out of this predatory rate chase has me at 6. Pressing issue. 625 % but they refuse to assist me.;1
xx/xx/2018, desperate,  inquiry date inquire name chase card business type bank credit cards contact information xxxx xxxx xxxx, xxxx, de xxxx ( xxxx ) xxxx;1
i have a chase credit card which is incorrectly reporting data on my credit report. High priority.  the company is not helping resolve the issue.;1
"unsuspected high interest. Within the next few days.  the past 2 months trying to get th
e interest reimburse.
i stated i have excellent credit to lower the interest charge.";1
credit company combined my file the xxxx data breach has cause me so much harm please get these ftc violation off my report dire.;1
my account on  xxxx   says- xxxx  i was w ondering if u guys could partner up with my bank prompt investigation.;1
i was doing the xxxx app and was trying to pair my bank with them and it wo n't do it at all urgency required.;1
amazon chase visa. they default charge me instead of my own card, urgently,  i never opened the card, and i ca n't close it.;1
"i sent a wire of {$4900. Immediate concern. 00} using the chase app. the money still missing until today. 
the receiver have not receive the money.";1
account not being updated. Immediate examination.  my deposits are n't being  showed to 3rd  party companies to allow their records to be updated;1
i have sent several debt validation letters regarding the account with chase card and received no response back over 60 to 90 days. Within the day. ;1
declined transaction through xxxx on my chase app for {$250.00}. transaction still went through. contacted chase to dispute, accelerate the process,  they will not reverse payment.;1
i have another credit card that i never owned. Urgency required.  i never had possession of and i don't know how it was even opened.;1
as consumer and beneficiary of this account, demanding attention,  i assigned xxxx xxxx as trustee to of this account to close and settle this account.;1
i went thru modification thru a law firm was qualified and ended up loosing my home. Take precedence.  i was a first time home buyer.;1
chase card has made several hard inquiry pulls from my xxxx, immediate action required,  and xxxx xxxx credit reports without my authorization and without permissible purpose.;1
i've never had a chase account this account doesn't belong too me i called too be told nothing can be done for me. Immediate. ;1
chase bank keeps calling with repeated offers to lower my credit card rate, immediate attention necessary,  i have asked repeatedly to be removed from their list!;1
i deposited legitimate money orders into a chase atm and chase bank closed my account and kept my money from the money orders. Today. ;1
duplicate inquiries on report, tomorrow,  called creditor about it, said they don't know why there was a duplicate but they couldn't remove the inquiry;1
somehow my credit score went from a xxxx to a xxxx thats impossible when i had no added debt to my credit report in the next few days.;1
never recieved replacement card got excuses and cancelled card without telling me was always paying on time poor customer service at chase visa in a few days' time.;1
"someone has used my information and pulled hard inquiry on xxxx without my permission. Crucial. . 
i want my hard inquiry to be removed immediately..";1
called chase and complained about a chase card on my transunion. Credit card fraud.  i did not apply for one. xx/xx/2016. still on my credit report;1
xxxx xxxx card inquires on xx/xx/xxxx and xx/xx/xxxx chase card inquiries on xx/xx/xxxx and xx/xx/xxxx xxxx xxxx xxxx   inquiry on xx/xx/xxxx hasten.;1
chase closed account number : xxxx xxxx  xxxx xxxx for no good reason. Serious.  chase closed account around when unrecognized charges were reported.;1
chase card had made an error in there system and owned up to it but would not provide paperwork to back it up priority.;1
my account is being compromised and stop payments have been done but chase is allowing bank drafts to still go through by xxxx immediate action required.;1
i payed off my credit card and the account is closed. Fast-track. chase is giving me the run around about refunding my overpayment of {$290.00};1
jp morgan attn : xxxx, rapid action crucial,  are you telling me that you were trustee to my mortgage? xxxx? i demand answers and in writing;1
i recently received a copy of my credit report and it shows an inquiry by this company that i do not recall authorizing. Serious. ;1
this agency has continued to report to xxxx on an account i paid off in full on xx/xx/2013 and closed as agreed upon. Prompt processing. ;1
see notes i have filed complaints previously. In the next few days.  chase bank harmed my life. i am a xxxx first responder with the xxxx xxxx department.;1
on xx/xx/18, pressing need,  there was a hard inquiry on my credit report that i did nor ask for or apply for from chase bank.;1
please see upload, immediate response required,  chase is reporting debt to be over by {$850.00} to xxxx xxxx and xxxx on 2 of its credit cards.;1
i need to dispute an item on my credit report, take precedence,  chase bank is refusing to give me my checking and credit card statements.;1
credit card was assessed undue fees and did not make any calls/contact to alert me that a balance was pending on my account. High priority. ;1
there was an unauthorized charge on my checking account and my financial institution authorized it and said that it was my financial responsibility. Time is running out. ;1
i couldn't open a checking or savings account or mutual fund the reason is a bad credit and money owed to the bank prompt investigation.;1
chase bank na has me as applying for a credit card with them on xxxx xxxx, heightened sense of urgency,  xxxx and i never applied for anything.;1
inquiries from xxxx has been made 4 times on my account without my knowledge! and once from chase without my knowledge. Pressing need.  please advise!;1
account was included in bk account is being reported past due and with balance which is a violation under fcra account is paid immediate response required.;1
applied for an amazon.com rewards visa card, over the next stretch of days,  was promised a {$70.00} amazon.com gift card upon approval, but was only issued a {$50.00} card.;1
hi chase is harassing me for a payment that i made. Rapid response needed.  but they refuse to look at the proof and keep at it.;1
i had gone through a divorce and my ex-husband was to be responsible for the balance on the cc as per the courts. Priority treatment. ;1
"i tried to apply for a chase credit card, the day after tomorrow,  but always got denied because of "" previous unsatisfactory relationship with this bank ''.";1
batting id theft for more than 7 years no will give me credit or help filed with ftc, critical,  police and cfpb and hippa;1
"i was told a supervisor was going to call me and never received a call. Proactive measures needed.  

this is associated with another complaint : xxxx";1
i have filed a dispute didn't get back response beside the point its a company card that i was never a pert off in the near future.;1
"i was charged and "" annual membership fee '' of {$95. Fraud. 00}. 

i do n't understand why i should have to pay this.";1
i am a victim of identity theft. In the coming days.  this inquiry was not authorized by me. i have attached documentation to validate my claim.;1
chase bank opened my personal check account early. Priority treatment.  chase bank had to wait seven years. chase bank did not wait seven years.;1
paid off credit card from chase in xx/xx/2020 and till haven't reported that the charged off account has been paid and closed. Today. ;1
received a debit bank card from chase bank i never applied for. Prompt processing.  i burned card and all paper work associated with card.;1
i was denied credit card for my business purpose, burning issue,  reasons didn't make any sense from creditor, inquiry needs to be remove immediately;1
i was misled into paying for over priced school that has lost it accrediationn and closed down after going back to attend. In the coming days. ;1
jpmorgan/chase has me listed as having two credit cards with them in the past, tomorrow,  which i have never opened or applied for.;1
i deposited {$3500.00} in cashiers checks written on xxxx today, hasten,  xx/xx/20 and 20 % of should be available but it is not.;1
there are inquiries from xxxx, in the foreseeable future,  xxxx, & jpmcb auto on xx/xx/2020 and xx/xx/2020 that i do not recognize nor did i authorize.;1
chase bank closed my checking account and savings account two weeks after i opened the account without telling me for any reason within the next 24 hours.;1
this credit inquiry was not authorized by me. Credit card fraud.  please validate this inquiry. my social security number was included in the security breach.;1
two disputes attempted for an airline tickets from united airlines due to covid-19, within the next few days,  chase bank denied these disputes for none sense reason.;1
chase closed this account for no good reason : xxxx xxxx xxxx xxxx. Over the next short while.  chase closed account around when unrecognized charges were reported.;1
i always pay my bill online with auto payment. Critical.  some how chase is showing 30days late as i paid off my heloc.;1
i have reached out to this company multiple times that the report on there is not accurate and to remove negative remarks credit card fraud.;1
hello my name is xxxx xxxx and i am having an issues about some of the collection filed on my credit report. Dire. ;1
i found out that 3 checking accounts and 2 savings accounts have been opened in my name and i didn't open them. Immediately. ;1
someone get credit cad using my ssn from chase bank my ssn no : xxxx dob : xx/xx/xxxx name : xxxx xxxx time-sensitive.;1
paid account to reflect a {$0. Time-sensitive. 00} balance but chase has not contacted the credit bureau to report account having been paid off.;1
receiving many phone calls from chase bank and my bills are paid. Soonish.  i think they are just computer generated but very annoying.;1
i've tried to save my home i'm afraid since chase denied me i may become homeless i need assistance working with chase tomorrow.;1
i was a authorized user on this account. Critical.  i was not a co signer and they reported me to the credit bureau.;1
appears to be the debt sold from chase whereby original dept had been disputed. Within the next 24 hours.  did not belong to me. incorrect middle initial.;1
i did n't give them authorization to run my credit on xxxx xxxx 2015 i sent them numerous letters and no response over the next stretch of days.;1
i received a letter from chase lending services that said i requested not to ever have credit consideration. Within the next two days.  i never did this.;1
hard inquiry by company. Swift intervention necessary.  dont know why this occurred. i dont know why this is showing on my credit report. please remove.;1
a hold has been placed on a deposit made to my checking account and jp morgan chase wo n't tell me why. Demanding attention. ;1
"i get as many as xxxx calls a day from cardholder services. Time-bound.  
some on my cellphone different numbers and ignoringdo not call.";1
the company threatening me with foreclosure may not be the holder of my note and i am unsure who is my servicer. Action without any delay. ;1
chase and xxxx will not provide my full payment history even after requesting and filing at complaint with the loan servicer xxxx. Credit card fraud. ;1
i had a debit card only account with chase and it was impossible for me to have insufficient funds in my account. The day after tomorrow. ;1
we talk auto lender to extend time to pay my monthly payment and thay agreed but before time thay repo my car rapid action crucial.;1
chase claims that i am two months behind in my mortgage when i have proof that my mortgage was paid every month. Pressing matter. ;1
i am getting harrassing calls, prompt investigation,  multiple times a day, xxxx times a day. i even get voicemails, and they still call anyways.;1
i received a hard inquiry from chase bank on xx/xx/2018 and i didnt request anything from them so this must be incorrect. Over the next couple of days. ;1
"in xx/xx/xxxx i was charged {$4000.00} in nsf and overdraft fees, acute,  at chase bank. 
since xx/xx/xxxx it was a total of {$7000.00}.";1
i never applied for any loan or credit card with this company. In the immediate future.  they refused to remove the info from my profile.;1
chase closed my account i had fraud of ach debit happan to my account now there closing account for no reason. Time-critical. ;1
xxxx / xxxx / 2017  over {$200. In the next day or so. 00} taken in fees due to the order that the bank posted deposits last.;1
chase refuses to credit returns and fraud on my account. Under time pressure.  i have called everyday since xx/xx/20 and chase refuses to process.;1
"reach out to debt collector and waited for response bearing my signature. Within the next few days.  no response yet. 

acct : xxxx {$810.00} & {$760.00}";1
my bank chase returned three checks to utilities during a snow storm and said that my account was still open yesterday within the day.;1
online message sent to chase on xxxx xx/xx/2020. Immediate.  promised a response in 1-2 business days. never received a response ... xxxx;1
chase lending is discriminating against me for being low income and elderly by not choosing to withhold crucial information for closing. Within the next three days. ;1
xxxx  xxxx xxxx inquiry on xx/xx/xxxx jp morgan chase card services inquiry on xx/xx/xxxx xxxx xxxx inquiry on xx/xx/xxxx xxxx preemptive action required.;1
i need chase to send my claims number to xxxx so i can get my money back. Proactive measures needed.  chase won't send it.;1
online message sent to chase on xxxx xx/xx/2020. Hasten.  promised a response in 1-2 business days. never received a response ... ..;1
xxxx xxxx  xx/xx/xxxx {$1800. Within the next three days. 00} jmpcb card xx/xx/xxxx {$1300.00} jmpcb card xx/xx/xxxx {$2300.00} xxxx xxxx  xxxx xxxx  xx/xx/xxxx {$1600.00};1
chase approved rate@2. Within the next 72 hours. 99 but car financing dept. raised it to 5.99 but told me 5.99 was what i was approved for.;1
i have been receiving mail that i have apply for credit which i havent an hard inquirys on my credit report now.;1
person 's using my credit information opened up a credit line that i didn't open and using my name and information within the week.;1
"on xx/xx/2019 charge two time {$34. Immediately. 00} dollars.for insufficient funds fee .. 
another one on xx/xx/2019 charge three times $ xxxxdollars ...";1
chase credit card inquires on xx/xx/2020 and xx/xx/2020 that i never authorized. Accelerate the process.  xxxx xxxx xxxx xx/xx/2020 inquiry that i never authorized.;1
inquire appeared on my credit report i didn't authorized ( not associated with an open account )!!! date : xx/xx/2018 . Tomorrow. ..;1
onxx/xx/2020, soonish,  i notice my social security number don't register with chase bank account.i would like for you to investigate my problem.;1
chase procedure in trouble nation when many was to assist with social distance we should able to communicate with bank staff in the coming days.;1
i never applied for a car loan and i have a bunch of inquiries on my report that are not mine. Over the next short while. ;1
jpmcb card services is charged on my account. Immediate.  i have no knowledge of this account. currently has a balance of {$60.00}.;1
on xx/xx/19 chase crashed my personal recurring check. Critical.  on xx/xx/19 they bounced the check. i called and went i to rectify.;1
i got the letter by mail that chase does not like any relationship with me anymore, within the next three days,  and they closed my account,;1
my credit report is showing fraudulent accounts from xxxx xxxx   xxxx attatched to addresses i have never lived at. Immediate action required. ;1
i was scammed and i tried to get the money back, over the next short while,  but they said they can not do nothing about it.;1
online message sent to chase on xxxx xx/xx/2020. Within the next 48 hours.  promised a response in 1-2 business days. never received a response ... xxxx;1
i have a hard inquire from your company without my consent or knowledge that has resulted in my credit score dropping. Serious. ;1
someone tried to file unemployement against my name and then they opened a checking account with a debit card through chase. Time-sensitive. ;1
chase auto run my credit without my consent and made xxxx hard inquires on m credit reports dated xx/xx/xxxx and xx/xx/xxxx critical issue.;1
credit reports state no payment made for the month of xxxx 2015. Case of priority.  according to banks own records this is not accurate.;1
this is a very old debt that is being sold and resold to debt collectors that like to fish for money., take precedence, ;1
chase sent me an unsolicited credit card for amazon. Action without any delay. com. they sent a separate unsolicited credit card for amazon.com to my wife.;1
i asked chase to close my account, fast-track,  due to poor customer service. chase declined my written request to close my account.;1
on xx/xx/2018 and xx/xx/2018 xxxx xxxx xxxx xxxx pulled an authorized hard inquiry from my xxxx and xxxx  credit report. Pressing need. ;1
i have a hard inquiry on my report from xxxx on xx/2015 that i do not recognize nor did i authorize. Without a moment's loss. ;1
chase is closing my oldest credit line without any notice to me to save it and without disclosing an inactivity policy. In a few days' time. ;1
chase closed a personal bank account of mine without any reason and will not tell me why. Vital.  they have taken {$300.00}.;1
xxxx xxxx fraudulently charge my chase credit card of erroneous amount of {$310. Caution advised. 00} for no evidence of the weight of luggage.;1
group stalking used for illegal collection in a foreign country using xxxx party em harassment included please see files for details emergency situation.;1
i can not get from chase who services my mortgage, rapid response needed,  who owns it and who has original loan docs and signatures.;1
i came across this fraudulent hard inquiry when reviewing my credit report. Priority.  the company is called chase card date : xx/xx/2017;1
chase card has reappeared on my credit report after having been removed, preemptive action required,  2 items, both with xxxx balance but shows xxxx.;1
unknown inquire reported on my credit bureau such as xxxx   and xxxx date xx/xx/2019name of company chase auto preemptive action required.;1
xxxx check amount {$48. Burning issue. 00}. i closed the account due to fraud. need this to be removed and deleted from xxxx;1
different credit inquiries on my credit score that dont belong especially with banks. Demanding attention.  ive sent several disputes no responds yet.;1
i have been sick hospitalized due to xxxx i never tried to apply for anything. Emergency measures.  i need these companies removed.;1
on xx/xx/2019 chase bank closed account without reason or warning. Prompt processing.  positive balances and have had accounts over 10 year period.;1
made contact with company regarding hard inquiry. sent documentation via certified mail, action without any delay,  company failed to comply according to fcra guidelines.;1
car sold xx/xx/2019, time-critical,  final balance obtained and paid off. missed payment put on credit report after car was sold xx/xx/2019.;1
the following account is not mine jpmcb card account number :  xxxx please remove it from my credit report. Act promptly. ;1
im working on mycredit and i see a couple of inquiries that i have no idea where they came from. Within the week. ;1
company named chase keeps putting on my credit report that i owe them money for card i have never had crisis.;1
an unknown 30 day late is reporting on my credit report in error for the month of xxxx  2017. Urgent suspicion. ;1
chase mortgage reports rolling late payments from xx/xx/xxxx - xx/xx/xxxx in error after this loan was closed in early xx/xx/xxxx. In the foreseeable future. ;1
reviewed my credit report and found chase card reporting a balance of {$2800. Critical. 00}. please produce proper validation per fcra regulations.;1
jpmcb auto, within the next 72 hours,  account number xxxx reporting 30 days late xx/xx/2020 this information is not correct. this account was never late;1
chase bank is withholding deposits when my balance is low and waiting until charges clear before posting and causing overdrafts. Soonish. ;1
i don't know why chasebank had to close my card i was sick and had to go to the bank exigent.;1
chase made an error by disputing {$49. Acute. 00}. as a and now they blame me when i try to dispute it.;1
i had a car loan with chase bank. Rush.  i made late payments. they are still showing on my credit report.;1
i have provided everything the lender has asked me to do and they won't review my loan for mortgage assistance. Over the next couple of days. ;1
car sold xx/xx/2019, pressing matter,  final balance obtained and paid off. missed payment put on credit report after car was sold xx/xx/2019.;1
there are inquiries on my credit report that need to be removed. Heightened sense of urgency.  i did not sign nor authorized such inquiries.;1
i believe i am victim of mortgage fraud. Caution advised.  please provide me with the documents listed below to verify your claim.;1
i would like to dispute the chase credit card on my credit report. Highest level of alert.  i never applied for any credit card.;1
my account with chase xxxx has been closed for 6 years. Within the next three days.  i would like it dropped of my credit report.;1
i applied for a credit card with chase bank. Immediate.  they approved the credit card and than randomly closing my account.;1
my business checking was closed 2 days after i opened it and bank won't give me a reason for why. In the near future. ;1
payments/credits in excess of my interest-savings balance are not being allocated correctly on my xxxx, time is running out,  2020 amazon xxxx visa statement.;1
i am not getting no ssi check can your mail me a letter cause i need to pay my rent. Today. ;1
i have a hard hit inquiry on my xxxx credit report by chase card that i do n't recall authorizing. In the coming days. ;1
i need to dispute a few trans. Now.  i am not aware how to on the website. please hep me out.;1
unable to continue with monthly payments on property due to upstart of new business venture and the depletion personal assets. Exigent. ;1
not able to get a loan. Immediately.  all the info is filled and there a exclamation mark by my account balance.;1
20 year ago i put some money away now i ca n't locate my money i put away with chase immediate examination.;1
we were charged {$64. Forthwith. 00} in overdraft fees for transactions that occurred on the same day. one transaction was for {$7.00};1
i opened a checking account and later i realized that they ran a credit check without my knowledge or permission in a few days' time.;1
received from chase bank an unsolicited amazon rewards visa credit card in my name with a xxxx line of credit. Act with urgency. ;1
xxxx xxxx wamu loan holderfdic employee quits and goes public with complaint against chase, serious,  wamu, xxxx and xxxx law firms.;1
need what i owe for hud settlement hud 1 formchase was supposed to write this offneed amt nd acct # vital.;1
i believe i am victim of mortgage fraud. Within the next two days.  please provide me with the documents listed below to verify your claim.;1
i was incorrectly charged by a merchant ( xxxx xxxx ) and chase refused to dispute it on my behalf. No hesitation allowed. ;1
chase quickpay with xxxx offers zero protection. Within the next few days.  once you send the money its gone and they refuse to help you;1
my chase bank account is not being updated by the bank cause me to be unable to cash out. Tomorrow. ;1
chase bank ran an inquiry on my xxxx xxxx and xxxx credit report. Without a moment's loss.  this was done without my authorization.;1
they would not open bank account because of report form xxxx xxxx bank. Acute. meaning.c chase xxxx xxxx xxxx xxxx xxxx;1
i was a victum of fraud on many inquires on my credit report in which i did not authorize time-sensitive.;1
file an complaint on my credit card account number xxxx the was cutoff because the balance over charge monthly no time to waste.;1
xxxx xxxx xxxx/xxxx xxxx xxxx/chase ( formely know as washington mutual ), over the next stretch of days,   fraud ( identity theft victim );1
this company is displaying inquiries on my credit report which are not mine and refuse to correct their mistake pressing.;1
my bank does n't send information quick enough to  xxxx  app. Pressing issue.  that 's my money. no excuse.;1
chase small business credit card account received letter that they will be closing account when the card expires . No time to waste. ..;1
chase auto recovery is trying to repo car listed in bankruptcy i retained attorney xx/xx/2020. Emergency measures.  see attached. bankruptcy pending;1
my credit limit was reduced {$1300. Highest level of alert. 00} on my chase credit card ending in xxxx without prior notification from chase.;1
there are a couple of things that are incorrect on my credit report and it is affecting me negatively highest level of alert.;1
i sent a letter to chase to provide me with debt validation and they never responded to my request in the coming days.;1
upon reviewing, within the next day or two,  chase indicates that my two credit card accounts have been closed on xxxx xxxx without any notice.;1
mortgage was paid off in xxxx 2014. Emergency measures.  can not get title to property because they wo n't release lien.;1
jpmorgan/chase is reporting two deliquent accounts and two recent inquiries that are all fraudulent and i would like deleted. Within the day. ;1
